Time (s), X (km), Y (km), Z (km)
250102.412576584552880377,-23475.856547491021046881,640.825003066589033551,42094.013048132146650460
250604.585100124793825671,-23644.807299188771139598,-307.175022324917790684,41734.676790289115160704
250979.827630333369597793,-23757.021682116526790196,-1015.420865137599662376,41441.367267164612712804
251211.740268026798730716,-23820.274311146498803282,-1452.902923377308070485,41249.436011855141259730
251290.187318097538081929,-23840.604699375449854415,-1600.825412858519030124,41182.664985053052078001
251290.187318097538081929,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
251368.634368168277433142,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
251600.547005861706566066,-20193.108157621438294882,11135.623374822027471964,43566.319608876787242480
251975.789536070282338187,-20482.029688253256608732,10467.342606608506685006,43614.290730506756517570
252477.962059610494179651,-20853.655903932016371982,9565.396536665055464255,43646.538616069607087411
253085.117227512528188527,-21279.593635378969338490,8464.252276093040563865,43636.653305009022005834
253770.719445485272444785,-21729.125339186313794926,7208.411946118485502666,43561.077738799293001648
254504.804606718913419172,-22172.547705014170787763,5851.251627272596124385,43404.223591559893975500
255255.289667136094067246,-22584.242685884790262207,4452.809364491566157085,43162.381751982800778933
255989.374828369735041633,-22945.037548327596596209,3076.649926980739110149,42845.729594463526154868
256674.977046342479297891,-23243.486731815013627056,1786.167665961969532873,42478.034785631643899251
257282.132214244484202936,-23475.856547491021046881,640.825003066589033551,42094.013048132146650460
257784.304737784725148231,-23644.807299188771139598,-307.175022324917790684,41734.676790289115160704
258159.547267993300920352,-23757.021682116526790196,-1015.420865137599662376,41441.367267164612712804
258391.459905686730053276,-23820.274311146498803282,-1452.902923377308070485,41249.436011855141259730
258469.906955757469404489,-23840.604699375449854415,-1600.825412858519030124,41182.664985053052078001
258469.906955757469404489,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
258548.354005828208755702,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
258780.266643521637888625,-20193.108157621438294882,11135.623374822027471964,43566.319608876787242480
259155.509173730213660747,-20482.029688253256608732,10467.342606608506685006,43614.290730506756517570
259657.681697270425502211,-20853.655903932016371982,9565.396536665055464255,43646.538616069607087411
260264.836865172430407256,-21279.593635378947510617,8464.252276093093314557,43636.653305009022005834
260950.439083145203767344,-21729.125339186310156947,7208.411946118485502666,43561.077738799293001648
261684.524244378815637901,-22172.547705014152597869,5851.251627272649784572,43404.223591559901251458
262435.009304795996285975,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
263169.094466029666364193,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
263854.696684002410620451,-23243.486731815009989077,1786.167665961969532873,42478.034785631636623293
264461.851851904415525496,-23475.856547491017408902,640.825003066589033551,42094.013048132139374502
264964.024375444627366960,-23644.807299188756587682,-307.175022324862766254,41734.676790289129712619
265339.266905653232242912,-23757.021682116519514238,-1015.420865137599435002,41441.367267164605436847
265571.179543346632272005,-23820.274311146484251367,-1452.902923377252818682,41249.436011855155811645
265649.626593417371623218,-23840.604699375435302500,-1600.825412858463778321,41182.664985053066629916
265649.626593417371623218,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
265728.073643488110974431,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
265959.986281181511003524,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
266335.228811390115879476,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
266837.401334930327720940,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
267444.556502832332625985,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
268130.158720805076882243,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
268864.243882038746960461,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
269614.728942455898504704,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
270348.814103689568582922,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
271034.416321662312839180,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
271641.571489564317744225,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
272143.744013104529585689,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
272518.986543313134461641,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
272750.899181006534490734,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
272829.346231077273841947,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
272829.346231077332049608,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
272907.793281148071400821,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
273139.705918841471429914,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
273514.948449050076305866,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
274017.120972590288147330,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
274624.276140492293052375,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
275309.878358465037308633,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
276043.963519698707386851,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
276794.448580115858931094,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
277528.533741349529009312,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
278214.135959322273265570,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
278821.291127224278170615,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
279323.463650764490012079,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
279698.706180973094888031,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
279930.618818666494917125,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
280009.065868737234268337,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
280009.065868737234268337,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
280087.512918807973619550,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
280319.425556501373648643,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
280694.668086709978524595,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
281196.840610250190366060,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
281803.995778152195271105,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
282489.597996124939527363,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
283223.683157358609605581,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
283974.168217775761149824,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
284708.253379009431228042,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
285393.855596982175484300,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
286001.010764884180389345,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
286503.183288424392230809,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
286878.425818632997106761,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
287110.338456326397135854,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
287188.785506397136487067,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
