Time (s), X (km), Y (km), Z (km)
0.0000000000000,-19946.9883672334872,11684.4232639570982,43511.2171346737596
78.4470500707404,-20009.8054725036927,11546.0547154285432,43526.4638528987052
310.3596877641604,-20193.1084148312439,11135.6235224895572,43566.3197879252766
685.6022179727532,-20482.0309498312126,10467.3433132210903,43614.2916066788312
1187.7747415129695,-20853.6597163482074,9565.3986014405182,43646.5412555161747
1794.9299094149819,-21279.6024139234323,8464.2568369552937,43636.6593595113591
2480.5321273877357,-21729.1422637452342,7208.4203242307012,43561.0893616475078
3214.6172886213717,-22172.5764228901571,5851.2650994953237,43404.2432247102261
3965.1023490385573,-22584.2868510134940,4452.8289256307726,43162.4118106540263
4699.1875102721942,-22945.1002565852395,3076.6761030551270,42845.7720924789101
5384.7897282449467,-23243.5699370556904,1786.2004223093481,42478.0909573375684
5991.9448961469589,-23475.9605592801890,640.8637617600502,42094.0830309766534
6494.1174196871762,-23644.9304657058492,-307.1312750796531,41734.7594328240812
6869.3599498957692,-23757.1603433336386,-1015.3734279613104,41441.4601141024032
7101.2725875891892,-23820.4230642692200,-1452.8532392280576,41249.5354880119412
7179.7196376599295,-23840.7569564762307,-1600.7749763647807,41182.7667597926993
7179.7196376599295,-23840.7569564762307,-1600.7749763647807,41182.7667597926993
7258.1666877306698,-23860.5490851255563,-1748.6603355661623,41115.0621301777937
7490.0793254240898,-23915.8734609135427,-2185.6067626950698,40909.4241823841803
7865.3218556326829,-23995.1954585427557,-2891.6308949627610,40559.2820096320938
8367.4943791728983,-24081.2889029191792,-3833.9905868450369,40056.8375405762927
8974.6495470749105,-24153.9816959616583,-4968.2684046947679,39397.1834959298358
9660.2517650476657,-24193.5122375769570,-6240.2512367795935,38582.9515013976561
10394.3369262813012,-24184.0470943282853,-7588.7443113764211,37628.5966247551987
11144.8219866984873,-24116.8386465251060,-8949.2639677637853,36563.4321993266058
11878.9071479321246,-23992.4785173671953,-10258.2992818708135,35432.6648845159943
12564.5093659048762,-23821.7493653105703,-11457.5857135116112,34295.9345909742988
13171.6645338068884,-23624.7207207546344,-12497.6796627810490,33223.2250502796887
13673.8370573471057,-23427.9964551165758,-13340.1540394600361,32288.4537807216620
14049.0795875556978,-23260.3971870516216,-13958.0198366709028,31561.5187250835115
14280.9922252491197,-23147.7882908320098,-14334.4995625186421,31099.9749199127000
14359.4392753198590,-23108.1121566007241,-14460.8732596667323,30941.7183496311882
14359.4392753198590,-23108.1121566007241,-14460.8732596667323,30941.7183496311882
14437.8863253906002,-23067.6277372900513,-14586.7411321793970,30782.3794074049438
14669.7989630840202,-22943.1747993883255,-14955.8074265171708,30304.9762803223311
15045.0414932926124,-22726.4685825111192,-15542.9075320199827,29512.3063064291600
15547.2140168328278,-22406.0124912296887,-16307.6584832365843,28412.0492258615122
16154.3691847348400,-21970.3219426362812,-17197.0021269923673,27020.7187467400363
16839.9714027075934,-21411.9516173821576,-18149.0815282944859,25368.1125537341140
17574.0565639412307,-20731.8369046913758,-19098.5545147935372,23501.3205644896079
18324.5416243584150,-19943.3125432533125,-19983.1992950866370,21487.2621231536141
19058.6267855920523,-19075.0272714863859,-20751.2450127967313,19412.7604465670811
19744.2290035648039,-18171.8754750803746,-21368.2861066993137,17381.3881499148411
20351.3841714668160,-17293.1133274485474,-21822.0438014099273,15506.8142694940161
20853.5566950070352,-16507.1609088100777,-22122.9466347839407,13903.1784243351522
21228.7992252156255,-15883.3133774578528,-22299.0191001876447,12673.9384934172595
21460.7118629090473,-15481.5902884398565,-22385.2716329379946,11901.2382522298831
21539.1589129797867,-15342.8501167265531,-22410.3490340425124,11637.6518996366940
21539.1589129797867,-15342.8501167265531,-22410.3490340425124,11637.6518996366940
21617.6059630505260,-15202.6510056934021,-22433.2953950251358,11372.9588049172471
21849.5186007439479,-14779.5505934077046,-22488.3092388541954,10584.0511181496131
22224.7611309525419,-14067.0892295420017,-22534.6237329520372,9287.8130431444970
22726.9336544927573,-13058.0089104725394,-22506.8786350448318,7516.8124089276243
23334.0888223947695,-11749.5394964973329,-22319.8091196881760,5325.4201229395376
24019.6910403675211,-10150.7835961852415,-21876.5525924864487,2797.1380368960754
24753.7762016011584,-8291.9017826934869,-21082.4822796647568,51.2788278615117
25504.2612620183463,-6233.9341504441200,-19866.7331753011676,-2754.5733712038354
26238.3464232519837,-4076.0833881763169,-18212.0560277973855,-5432.3981291339815
26923.9486412247352,-1954.2306052733129,-16187.6886273772270,-7789.2323243548281
27531.1038091267474,-23.3977017100885,-13968.7821699676861,-9671.8077783577573
28033.2763326669665,1575.5357683399648,-11819.2125826630891,-11013.6725878927409
28408.5188628755568,2748.0908540248765,-10031.6210543679881,-11850.7431479093812
28640.4315005689787,3454.3019759507456,-8854.3257776138380,-12284.8594630818188
28718.8785506397180,3688.9532510497065,-8444.4114039798951,-12416.0645790341514
28718.8785506397180,3688.9532510497065,-8444.4114039798951,-12416.0645790341514
28797.3256007104574,3921.1580891234776,-8028.8982424810765,-12539.0320194806591
29029.2382384038792,4591.5122075151221,-6769.8546763736495,-12852.6274236670051
29404.4807686124732,5615.2625478588552,-4649.0511713401984,-13193.7456609107194
29906.6532921526887,6838.9674199268857,-1698.5345094891231,-13312.3524410017453
30513.8084600547008,8049.7125780878887,1927.3570813263455,-12937.9636474695071
31199.4106780274524,9028.2095110876526,5924.4861649356371,-11893.0527386112990
31933.4958392610897,9628.3983650290065,9911.5155179698522,-10183.8167771991211
32683.9808996782776,9821.4112537660603,13558.9909957827840,-7988.3381549486694
33418.0660609119150,9675.0918835700959,16669.4589283879468,-5564.4427783515976
34103.6682788846665,9303.7430794926440,19174.9114633410572,-3162.2860947633794
34710.8234467866787,8827.3021567681026,21093.1210844491907,-982.3047224925558
35212.9959703268978,8350.0685320357079,22483.2753321733908,831.6433227967002
35588.2385005354881,7953.0470069298253,23414.5493311436294,2183.9849537147593
35820.1511382289100,7692.7832153133559,23946.8088425427777,3016.0645349025281
35898.5981882996493,7602.4005950327783,24119.6419745031926,3296.6687642934935
35898.5981882996493,7602.4005950327783,24119.6419745031926,3296.6687642934935
35977.0452383703887,7510.8935708966310,24288.9080112354641,3576.7854720493438
36208.9578760638105,7234.1350460715603,24768.8913684731306,4401.7496118785157
36584.2004062724009,6768.3541977253299,25483.2950576666772,5725.1582077065132
37086.3729298126200,6115.2221969679331,26326.1590936823086,7470.3121906082170
37693.5280977146322,5288.7383889982184,27185.7224811088563,9534.6050560653184
38379.1303156873837,4318.5408280950451,27965.8304397162465,11798.5471434699775
39113.2154769210247,3248.6456604583127,28599.7719055768102,14137.6318117085375
39863.7005373382053,2132.8496252716041,29055.1962727551945,16433.9132911453307
40597.7856985718463,1028.8507338302129,29331.6857839445038,18584.7473257320380
41283.3879165445978,-7.2129742515517,29453.7352587727364,20507.5938937481187
41890.5430844466100,-924.8889220423475,29461.7190418425016,22141.0495028939222
42392.7156079868291,-1681.9705050693997,29402.7020942406780,23442.9947447142185
42767.9581381954195,-2245.6963876771179,29322.2221269718029,24387.0028560452483
42999.8707758888413,-2592.9991983142477,29257.6357909789731,24958.1504054453108
43078.3178259595807,-2710.2638518959548,29233.2937950852502,25149.2308621002048
43078.3178259595734,-2710.2638518959548,29233.2937950852502,25149.2308621002048
43156.7648760303127,-2827.4134385657703,29207.7105907913465,25339.2434332435805
43388.6775137237346,-3173.0316842383204,29124.9347165207582,25894.7444664372379
43763.9200439323249,-3729.8040239794186,28969.0037163412962,26773.9106267030875
44266.0925674725440,-4469.5865089384697,28719.6280606110340,27912.6966677653727
44873.2477353745562,-5354.7959350653064,28359.4233882559238,29232.3343882782865
45558.8499533473077,-6340.6871093858208,27880.5880683723663,30648.0193272386423
46292.9351145809487,-7378.3920851562143,27289.3437350025924,32077.3923975683138
47043.4201749981294,-8418.3264841670589,26607.3641546928193,33447.5768728240510
47777.5053362317703,-9413.4430358557856,25870.2926825772120,34699.9182672410316
48463.1075542045219,-10321.8613590992118,25124.0272401776710,35792.0640999268435
49070.2627221065341,-11108.5751278035987,24419.6882034721420,36697.4904123966917
49572.4352456467532,-11746.1603024595352,23808.1616234309404,37402.9607030465777
49947.6777758553435,-12214.6207377993742,23334.9424023513275,37904.6633589509147
50179.5904135487654,-12500.6685904197748,23035.7844291151378,38203.9080268733887
50258.0374636195047,-12596.8191608611887,22933.4609433431724,38303.2654215603470
50258.0374636195047,-12596.8191608611887,22933.4609433431724,38303.2654215603470
50336.4845136902441,-12692.6601843506942,22830.5738997721928,38401.6815132316187
50568.3971513836659,-12974.1726220799283,22523.1578392082811,38687.1337448224149
50943.6396815922562,-13423.8379937721093,22015.6973611633730,39131.6662653848034
51445.8122051324754,-14014.1332570495142,21317.8797746878481,39693.1963497932811
52052.9673730344875,-14709.9016620203201,20447.0345082031999,40321.4177606607918
52738.5695910072391,-15471.3630908064570,19430.1471761647917,40964.5425182407344
53472.6547522408800,-16257.4285507828772,18304.6973147565877,41575.7636010528731
54223.1398126580607,-17028.9112778547969,17117.9287181764121,42118.4434705426465
54957.2249738917017,-17751.2212953226917,15924.5734831979771,42569.3101973454395
55642.8271918644532,-18396.2031309227314,14783.3849033834667,42919.3046682106287
56249.9823597664654,-18942.9190303353862,13753.0224829765320,43172.1063004490206
56752.1548833066845,-19377.3691567382230,12887.8655543287787,43340.7233475646935
57127.3974135152748,-19691.3427271580040,12234.2404487191852,43442.8293343022160
57359.3100512086967,-19880.7688643227157,11827.3819189663063,43495.7229895740966
57437.7571012794360,-19944.0390729257233,11689.2737155968589,43511.8496542037683
57437.7571012794360,-19944.0390729257233,11689.2737155968589,43511.8496542037683
57516.2041513501754,-20006.9003211180716,11550.9258188058757,43527.0840424137350
57748.1167890435972,-20190.3341817156033,11140.5551354468953,43566.9036137259100
58123.3593192521876,-20479.4698171056079,10472.3710840124459,43614.8168694884080
58625.5318427924067,-20851.3860512067804,9570.5515820456985,43646.9886706928519
59232.6870106944189,-21277.6794508769599,8469.5557042992150,43637.0134422210322
59918.2892286671704,-21727.6188802492361,7213.8763941487850,43561.3390727461883
60652.3743899008114,-22171.4843145340892,5856.8802372696700,43404.3823580498720
61402.8594503179920,-22583.6384556251869,4458.5963430774582,43162.4391251435736
62136.9446115516330,-22944.8877282079739,3082.5819012416123,42845.6912095460721
62822.5468295243845,-23243.7653413856278,1792.2256167143282,42477.9100553837561
63429.7019974263967,-23476.5172862814652,646.9864422920848,42093.8143735162375
63931.8745209666158,-23645.7856818799919,-300.9340176728523,41734.4187675957655
64307.1170511752061,-23758.2381864580857,-1009.1241204201124,41441.0659779473062
64539.0296888686280,-23821.6382535002413,-1446.5733675147644,41249.1084478039193
64617.4767389393674,-23842.0185548865411,-1594.4850469136463,41182.3286140223499
64617.4767389393674,-23842.0185548865411,-1594.4850469136463,41182.3286140223499
64695.9237890101067,-23861.8570654676696,-1742.3604914061461,41114.6128912587155
64927.8364267035286,-23917.3183879746102,-2179.2784501054180,40908.9422213083744
65303.0789569121189,-23996.8613542007552,-2885.2592193960709,40558.7473317181793
65805.2514804523380,-24083.2490918620351,-3827.5662081597075,40056.2327543814827
66412.4066483543429,-24156.2950437540858,-4961.7886717855845,39396.4946159140309
67098.0088663271017,-24196.2200601452423,-6233.7203724288875,38582.1685438766581
67832.0940275607427,-24187.1710615837728,-7582.1725768123324,37627.7139759960337
68582.5790879779233,-24120.3799764590440,-8942.6658843147670,36562.4487524263532
69316.6642492115643,-23996.4186384203967,-10251.6911486930785,35431.5839561000830
70002.2664671843086,-23826.0520165528105,-11450.9828098610014,34294.7636396356975
70609.4216350863280,-23629.3351960139080,-12491.0936263583571,33221.9752273358681
71111.5941586265399,-23432.8614492251327,-13333.5909320794708,32287.1393516069002
71486.8366888351447,-23265.4445669969828,-13951.4793174458373,31560.1564058221848
71718.7493265285593,-23152.9461819073549,-14327.9753848767905,31098.5831738091110
71797.1963765992987,-23113.3070302638771,-14454.3550267711307,30940.3166798211823
71797.1963765992987,-23113.3070302638771,-14454.3550267711307,30940.3166798211823
71875.6434266700380,-23072.8593867931631,-14580.2290563694060,30780.9678294009645
72107.5560643634526,-22948.5139299448419,-14949.3148036107141,30303.5355028570302
72482.7985945720575,-22731.9775250411003,-15536.4503941803996,29510.8185830208386
72984.9711181122693,-22411.7401939392112,-16301.2567482844534,28410.4992857956458
73592.1262860142742,-21976.2998984494807,-17190.6798083628164,27019.0945871818076
74277.7285039870330,-21418.1912147340336,-18142.8657810787226,25366.4060522051150
75011.8136652206740,-20738.3287236386168,-19092.4734535637435,23499.5278771624398
75762.2987256378547,-19950.0280574862263,-19977.2787297843643,21485.3838333553940
76496.3838868714956,-19081.9231919015947,-20745.5044956485835,19410.8014199018689
77181.9861048442399,-18178.9005237744132,-21362.7349253599459,17379.3570484269294
77789.1412727462593,-17300.2165600922272,-21816.6777155931595,15504.7227034845073
