Time (s), X (km), Y (km), Z (km)
0.0000000000000,-19946.9883672334872,11684.4232639570982,43511.2171346737596
0.0100000000000,-19946.9964009051218,11684.4056407002081,43511.2191351060319
0.0300000000000,-19947.0124682284513,11684.3703941747463,43511.2231359270736
0.0700000000000,-19947.0446027953512,11684.2999010771018,43511.2311373951670
0.1500000000000,-19947.1088716101112,11684.1589146949300,43511.2471396353794
0.3100000000000,-19947.2374079634537,11683.8769411830617,43511.2791413318992
0.6300000000000,-19947.4944755654033,11683.3129911693286,43511.3431335893110
1.2700000000000,-19948.0085903500803,11682.1850791826218,43511.4710735616318
2.5500000000000,-19949.0367382402328,11679.9292073782071,43511.7267753363558
5.1100000000000,-19951.0927072853519,11675.4172724931250,43512.2374662067159
10.2300000000000,-19955.2033382877671,11666.3926379998848,43513.2559972356757
20.4700000000000,-19963.4193707643644,11648.3403131761625,43515.2816564824898
40.9500000000000,-19979.8305081841645,11612.2234646138913,43519.2873640061516
78.4470500707404,-20009.8054600524083,11546.0547468826189,43526.4638526766357
153.4411502122211,-20069.4740395626686,11413.5555678036962,43540.2052517584380
253.4411502122211,-20148.4534295099365,11236.5442279659455,43557.2599627581149
310.3596877641604,-20193.1080814855850,11135.6243591529364,43566.3197782079951
410.3596877641604,-20271.0340689753539,10958.0288328307015,43581.0993851026215
510.3596877641604,-20348.2856992772431,10780.0687643158490,43594.4290984932304
610.3596877641603,-20424.8605826231360,10601.7501694571220,43606.3088610750201
685.6022179727532,-20482.0299068324166,10467.3458460543716,43614.2915171861387
785.6022179727532,-20557.4130413955027,10288.4134395688925,43623.6301251812474
885.6022179727532,-20632.1127870129931,10109.1390155874942,43631.5184762083300
985.6022179727532,-20706.1267062587358,9929.5285563590023,43637.9564050465415
1085.6022179727534,-20779.4523482736695,9749.5880369715596,43642.9437176637148
1185.6022179727534,-20852.0872484564716,9569.3234261060570,43646.4801911913455
1187.7747415129695,-20853.6575784726010,9565.4035718591022,43646.5409182658914
1192.1197885934018,-20856.7972568244440,9557.5634131855622,43646.6603177298748
1200.8098827542665,-20863.0726860414616,9541.8812969533446,43646.8908978348554
1218.1900710759958,-20875.6078284054347,9510.5098836143152,43647.3191820855063
1252.9504477194544,-20900.6151998102687,9447.7384507475817,43648.0442412992852
1322.4712010063715,-20950.3778960868658,9322.0820984668862,43648.9682771939915
1422.4712010063715,-21021.3667290435696,9141.0735976383548,43649.0671083737034
1522.4712010063715,-21091.6564124733668,8959.7610747533581,43647.7141371388643
1622.4712010063715,-21161.2444180905150,8778.1504793344939,43644.9090143116337
1722.4712010063715,-21230.1282021906445,8596.2477585427805,43640.6513617164455
1794.9299094149819,-21279.5991223334750,8464.2640779238045,43636.6585539796142
1894.9299094149819,-21347.2623933368450,8281.8715294476006,43629.8949149549444
1994.9299094149819,-21414.2144315142796,8099.2030532220306,43621.6775683705637
2094.9299094149819,-21480.4526329424443,7916.2645942708868,43612.0060277242155
2194.9299094149819,-21545.9743767738364,7733.0620988389146,43600.8797773355909
2294.9299094149819,-21610.7770249134555,7549.6015151553229,43588.2982723035311
2394.9299094149819,-21674.8579216936305,7365.8887941996845,43574.2609384616153
2480.5321273877357,-21729.1372627278797,7208.4307224903860,43561.0877184098572
2580.5321273877357,-21791.8714734715395,7024.2658142280789,43544.3467128963312
2680.5321273877357,-21853.8762485221014,6839.8657868342916,43526.1480771777351
2780.5321273877357,-21915.1488613701949,6655.2366091161921,43506.4911237949636
2880.5321273877357,-21975.6865663253520,6470.3842563926082,43485.3751357850779
2980.5321273877357,-22035.4865981780677,6285.3147112789702,43462.7993666274779
3080.5321273877357,-22094.5461718593397,6100.0339644763962,43438.7630401884962
3180.5321273877357,-22152.8624820976074,5914.5480155651858,43413.2653506644056
3214.6172886213717,-22172.5694112153869,5851.2788590217833,43404.2403511414086
3282.7876110886436,-22211.7227228320044,5724.6721909424550,43385.6805671148104
3382.7876110886436,-22268.5270838728939,5538.7895879949574,43357.2246073156712
3482.7876110886436,-22324.5795760324909,5352.7199791390894,43327.3046678766041
3582.7876110886436,-22379.8773092510492,5166.4694077869135,43295.9198230371840
3682.7876110886436,-22434.4173714999342,4980.0439302913592,43263.0691170570935
3782.7876110886436,-22488.1968284206305,4793.4496167720790,43228.7515641498176
3882.7876110886436,-22541.2127229603902,4606.6925519476790,43192.9661484148455
3965.1023490385573,-22584.2776343329788,4452.8460130206777,43162.4073387163880
4065.1023490385573,-22635.8937567590001,4265.8079384838684,43123.9430799210604
4165.1023490385578,-22686.7378429298951,4078.6243767961255,43084.0079271423456
4265.1023490385578,-22736.8068456073161,3891.3014762861885,43042.6007486982417
4365.1023490385578,-22786.0976930510333,3703.8454039948042,42999.7203824452881
4465.1023490385578,-22834.6072886329821,3516.2623465500906,42955.3656357024229
4565.1023490385578,-22882.3325104472169,3328.5585110513875,42909.5352851734788
4665.1023490385578,-22929.2702109156598,3140.7401259619228,42862.2280768683631
4699.1875102721942,-22945.0885559123963,3076.6967066663060,42845.7656581526098
4767.3578327394671,-22976.4490900432829,2948.5732371743084,42812.3253985256670
4867.3578327394671,-23021.7842585934668,2760.5422983501262,42762.0272068951163
4967.3578327394671,-23066.3222319253982,2572.4157749226702,42710.2481798274530
5067.3578327394671,-23110.0597551216051,2384.1999905009880,42656.9869390425956
5167.3578327394671,-23152.9935455446248,2195.9012946869320,42602.2420751515601
5267.3578327394671,-23195.1202924149402,2007.5260640282538,42546.0121475702908
5367.3578327394671,-23236.4366563838703,1819.0807029830121,42488.2956844323999
5384.7897282449467,-23243.5557349310220,1786.2243123981475,42478.0823699120592
5419.6535192559058,-23257.7196292989865,1720.5058776848689,42457.5200536874909
5489.3811012778242,-23285.7498266797884,1589.0474216621833,42415.8524280775237
5589.3811012778242,-23325.2548699756589,1400.4693943998691,42354.8300927413147
5689.3811012778242,-23363.9385776163472,1211.8420618865403,42292.3162684946728
5789.3811012778242,-23401.7974848595040,1023.1719572660567,42228.3093504686694
5889.3811012778242,-23438.8280960769989,834.4656468261039,42162.8077020406199
5989.3811012778242,-23475.0268842934966,645.7297310419522,42095.8096547411333
5991.9448961469589,-23475.9439865809290,640.8905846992694,42094.0722767884581
5997.0724858852282,-23477.7765436001355,631.2122472065356,42090.5945666468615
6007.3276653617668,-23481.4350656072238,611.8553963569501,42083.6273285494972
6027.8380243148440,-23488.7257270113842,573.1410181411907,42069.6455741297323
6068.8587422209985,-23503.2014032595689,495.7097714366312,42041.4928964037172
6150.9001780333074,-23531.7292366533547,340.8390477237041,41984.4304136813225
6250.9001780333074,-23565.7357462128202,152.0571665993290,41913.5108807717334
6350.9001780333074,-23598.8974132133590,-36.7301559926260,41841.0886500283887
6450.9001780333074,-23631.2105598523012,-225.5161478501063,41767.1619047800414
6494.1174196871762,-23644.9119962098121,-307.1023272083203,41734.7467907308383
6580.5519029949137,-23671.8359910414256,-470.2676393364966,41669.0718396101147
6680.5519029949137,-23702.1863907742518,-659.0247219770682,41591.6829001398801
6780.5519029949137,-23731.6759023032537,-847.7578573562255,41512.7832276562403
6869.3599498957692,-23757.1401789834708,-1015.3424901363687,41441.4458485449140
6969.3599498957692,-23784.9937994742286,-1204.0114163001006,41359.6884303477782
7069.3599498957692,-23811.9753776771868,-1392.6361876771937,41276.4145391806669
7101.2725875891892,-23820.4018156541351,-1452.8210519640438,41249.5201674432465
7165.0978629760293,-23836.9864817763519,-1573.1740854551292,41195.2671751795569
7179.7196376599295,-23840.7354737841379,-1600.7426125540321,41182.7511466709911
7179.7196376599295,-23840.7354737841379,-1600.7426125540321,41182.7511466709911
7179.7296376599297,-23840.7380313245012,-1600.7614665584126,41182.7425756900266
7179.7496376599302,-23840.7431463788125,-1600.7991745654001,41182.7254336824699
7179.7896376599301,-23840.7533763817955,-1600.8745905722817,41182.6911494848537
7179.8696376599300,-23840.7738359651921,-1601.0254225576691,41182.6225803596244
7180.0296376599299,-23840.8147534416930,-1601.3270864149274,41182.4854391891931
7180.3496376599296,-23840.8965816334712,-1601.9304136752673,41182.2111451683813
7180.9896376599299,-23841.0602109716456,-1603.1370663783603,41181.6625104066989
7182.2696376599297,-23841.3873614625300,-1605.5503645071515,41180.5650540010465
7184.8296376599301,-23842.0412296710274,-1610.3769315987813,41178.3693936440322
7189.9496376599300,-23843.3472347434727,-1620.0299486671447,41173.9750826146192
7200.1896376599298,-23845.9523174973328,-1639.3355107341404,41165.1744982331365
7220.6696376599293,-23851.1347573203966,-1677.9447176845347,41147.5254716749332
7258.1666877306698,-23860.5274333372618,-1748.6279145803862,41115.0462567968207
7333.1607878721506,-23878.9397984032476,-1889.9664250948192,41049.4454620298711
7433.1607878721506,-23902.7154142119871,-2078.3704022757306,40960.6370818059004
7490.0793254240898,-23915.8508139538026,-2185.5733058531046,40909.4072635642369
7590.0793254240898,-23938.2270621842326,-2373.8524794857585,40818.2029051457939
7690.0793254240898,-23959.7062252208416,-2562.0426800200030,40725.4688033155617
7790.0793254240898,-23980.2841250838792,-2750.1364940870299,40631.2026997711728
7865.3218556326829,-23995.1708342555285,-2891.5951814214322,40559.2631516419206
7965.3218556326829,-24014.1591374780473,-3079.5020344199638,40462.3067824958853
8065.3218556326829,-24032.2344621454286,-3267.2917959094966,40363.8120217349497
8165.3218556326829,-24049.3924716247348,-3454.9568300060400,40263.7764842823235
8265.3218556326829,-24065.6287855094815,-3642.4894380170826,40162.1977510670549
8365.3218556326829,-24080.9389789725428,-3829.8818569123400,40059.0733689392509
8367.4943791728983,-24081.2612926616457,-3833.9514012173786,40056.8157988979583
8371.8394262533293,-24081.9046021722897,-3842.0902799012201,40052.2984666167104
8380.5295204141912,-24083.1859483402550,-3858.3671951438632,40043.2550324883414
8397.9097087359150,-24085.7275381874897,-3890.9176377519298,40025.1330797903283
8432.6700853793627,-24090.7262191468362,-3956.0048161809455,39988.7487870749610
8502.1908386662581,-24100.3848730377722,-4086.1230994416273,39915.4182538222449
