Time (s), X (km), Y (km), Z (km)
742461,1.19573e+06,1.25939e+06,-1.24579e+06
744399,1.20062e+06,1.26458e+06,-1.25086e+06
746073,1.20485e+06,1.26906e+06,-1.25525e+06
747467,1.20837e+06,1.27279e+06,-1.25889e+06
748567,1.21114e+06,1.27573e+06,-1.26177e+06
749360,1.21314e+06,1.27785e+06,-1.26385e+06
749840,1.21435e+06,1.27913e+06,-1.2651e+06
750000,1.21476e+06,1.27956e+06,-1.26552e+06
750000,1.21476e+06,1.27956e+06,-1.26552e+06
750160,1.21516e+06,1.27999e+06,-1.26594e+06
750640,1.21637e+06,1.28127e+06,-1.2672e+06
751433,1.21838e+06,1.2834e+06,-1.26927e+06
752533,1.22115e+06,1.28634e+06,-1.27215e+06
753927,1.22467e+06,1.29007e+06,-1.2758e+06
755601,1.22889e+06,1.29454e+06,-1.28018e+06
757539,1.23378e+06,1.29973e+06,-1.28525e+06
759720,1.23928e+06,1.30556e+06,-1.29096e+06
762122,1.24534e+06,1.31198e+06,-1.29724e+06
764720,1.2519e+06,1.31893e+06,-1.30404e+06
767488,1.25888e+06,1.32633e+06,-1.31128e+06
770397,1.26622e+06,1.33411e+06,-1.31889e+06
773417,1.27384e+06,1.34219e+06,-1.3268e+06
776518,1.28166e+06,1.35048e+06,-1.33491e+06
779667,1.2896e+06,1.3589e+06,-1.34315e+06
782833,1.29759e+06,1.36736e+06,-1.35143e+06
785982,1.30553e+06,1.37578e+06,-1.35966e+06
789083,1.31335e+06,1.38407e+06,-1.36777e+06
792103,1.32097e+06,1.39214e+06,-1.37567e+06
795012,1.3283e+06,1.39992e+06,-1.38328e+06
797780,1.33528e+06,1.40732e+06,-1.39052e+06
800378,1.34183e+06,1.41426e+06,-1.39731e+06
802780,1.34789e+06,1.42068e+06,-1.40359e+06
804961,1.35338e+06,1.42651e+06,-1.4093e+06
806899,1.35827e+06,1.43169e+06,-1.41436e+06
808573,1.36249e+06,1.43616e+06,-1.41874e+06
809967,1.36601e+06,1.43989e+06,-1.42239e+06
811067,1.36878e+06,1.44283e+06,-1.42526e+06
811860,1.37078e+06,1.44495e+06,-1.42733e+06
812340,1.37199e+06,1.44623e+06,-1.42859e+06
812500,1.37239e+06,1.44666e+06,-1.42901e+06
812500,1.37239e+06,1.44666e+06,-1.42901e+06
812660,1.37279e+06,1.44709e+06,-1.42943e+06
813140,1.374e+06,1.44837e+06,-1.43068e+06
813933,1.376e+06,1.45049e+06,-1.43275e+06
815033,1.37877e+06,1.45342e+06,-1.43563e+06
816427,1.38229e+06,1.45715e+06,-1.43927e+06
818101,1.38651e+06,1.46162e+06,-1.44365e+06
820039,1.39139e+06,1.4668e+06,-1.44872e+06
822220,1.39689e+06,1.47263e+06,-1.45442e+06
824622,1.40294e+06,1.47905e+06,-1.4607e+06
827220,1.40949e+06,1.48599e+06,-1.46749e+06
829988,1.41647e+06,1.49338e+06,-1.47472e+06
832897,1.4238e+06,1.50115e+06,-1.48232e+06
835917,1.43141e+06,1.50922e+06,-1.49022e+06
839018,1.43922e+06,1.5175e+06,-1.49832e+06
842167,1.44716e+06,1.52592e+06,-1.50655e+06
845333,1.45514e+06,1.53437e+06,-1.51483e+06
848482,1.46307e+06,1.54278e+06,-1.52306e+06
851583,1.47088e+06,1.55107e+06,-1.53116e+06
854603,1.47849e+06,1.55913e+06,-1.53905e+06
857512,1.48582e+06,1.5669e+06,-1.54665e+06
860280,1.4928e+06,1.57429e+06,-1.55388e+06
862878,1.49934e+06,1.58123e+06,-1.56067e+06
865280,1.50539e+06,1.58765e+06,-1.56695e+06
867461,1.51089e+06,1.59347e+06,-1.57264e+06
869399,1.51577e+06,1.59864e+06,-1.57771e+06
871073,1.51998e+06,1.60311e+06,-1.58208e+06
872467,1.5235e+06,1.60684e+06,-1.58572e+06
873567,1.52626e+06,1.60977e+06,-1.58859e+06
874360,1.52826e+06,1.61189e+06,-1.59067e+06
874840,1.52947e+06,1.61317e+06,-1.59192e+06
875000,1.52987e+06,1.6136e+06,-1.59234e+06
875000,1.52987e+06,1.6136e+06,-1.59234e+06
875160,1.53028e+06,1.61403e+06,-1.59276e+06
875640,1.53149e+06,1.61531e+06,-1.59401e+06
876433,1.53348e+06,1.61742e+06,-1.59608e+06
877533,1.53625e+06,1.62036e+06,-1.59895e+06
878927,1.53976e+06,1.62408e+06,-1.6026e+06
880601,1.54398e+06,1.62855e+06,-1.60697e+06
882539,1.54886e+06,1.63373e+06,-1.61203e+06
884720,1.55436e+06,1.63955e+06,-1.61773e+06
887122,1.5604e+06,1.64596e+06,-1.624e+06
889720,1.56695e+06,1.6529e+06,-1.63079e+06
892488,1.57392e+06,1.66029e+06,-1.63802e+06
895397,1.58124e+06,1.66805e+06,-1.64561e+06
898417,1.58885e+06,1.67611e+06,-1.6535e+06
901518,1.59666e+06,1.68439e+06,-1.6616e+06
904667,1.60459e+06,1.6928e+06,-1.66982e+06
907833,1.61256e+06,1.70125e+06,-1.67809e+06
910982,1.62049e+06,1.70965e+06,-1.68631e+06
914083,1.62829e+06,1.71793e+06,-1.69441e+06
917103,1.6359e+06,1.72599e+06,-1.7023e+06
920012,1.64322e+06,1.73375e+06,-1.70989e+06
922780,1.65019e+06,1.74114e+06,-1.71712e+06
925378,1.65673e+06,1.74807e+06,-1.7239e+06
927780,1.66278e+06,1.75448e+06,-1.73017e+06
929961,1.66827e+06,1.7603e+06,-1.73587e+06
931899,1.67314e+06,1.76547e+06,-1.74093e+06
933573,1.67736e+06,1.76994e+06,-1.7453e+06
934967,1.68087e+06,1.77366e+06,-1.74894e+06
936067,1.68364e+06,1.77659e+06,-1.75181e+06
936860,1.68563e+06,1.77871e+06,-1.75388e+06
937340,1.68684e+06,1.77999e+06,-1.75513e+06
937500,1.68724e+06,1.78042e+06,-1.75555e+06
937500,1.68724e+06,1.78042e+06,-1.75555e+06
937660,1.68765e+06,1.78084e+06,-1.75597e+06
938140,1.68885e+06,1.78212e+06,-1.75722e+06
938933,1.69085e+06,1.78424e+06,-1.75929e+06
940033,1.69362e+06,1.78717e+06,-1.76216e+06
941427,1.69713e+06,1.79089e+06,-1.7658e+06
943101,1.70134e+06,1.79536e+06,-1.77017e+06
945039,1.70622e+06,1.80053e+06,-1.77523e+06
947220,1.71171e+06,1.80635e+06,-1.78092e+06
949622,1.71775e+06,1.81276e+06,-1.78719e+06
952220,1.72429e+06,1.81969e+06,-1.79397e+06
954988,1.73126e+06,1.82707e+06,-1.8012e+06
957897,1.73858e+06,1.83483e+06,-1.80879e+06
960917,1.74618e+06,1.84289e+06,-1.81667e+06
964018,1.75398e+06,1.85116e+06,-1.82477e+06
967167,1.76191e+06,1.85956e+06,-1.83299e+06
970333,1.76987e+06,1.86801e+06,-1.84125e+06
973482,1.7778e+06,1.87641e+06,-1.84947e+06
976583,1.7856e+06,1.88468e+06,-1.85756e+06
979603,1.7932e+06,1.89274e+06,-1.86544e+06
982512,1.80052e+06,1.90049e+06,-1.87303e+06
985280,1.80748e+06,1.90788e+06,-1.88025e+06
987878,1.81402e+06,1.91481e+06,-1.88703e+06
990280,1.82006e+06,1.92121e+06,-1.8933e+06
992461,1.82555e+06,1.92703e+06,-1.89899e+06
994399,1.83042e+06,1.9322e+06,-1.90405e+06
996073,1.83464e+06,1.93666e+06,-1.90841e+06
997467,1.83814e+06,1.94038e+06,-1.91205e+06
998567,1.84091e+06,1.94331e+06,-1.91492e+06
999360,1.8429e+06,1.94543e+06,-1.91699e+06
999840,1.84411e+06,1.94671e+06,-1.91824e+06
1e+06,1.84451e+06,1.94713e+06,-1.91866e+06
