Time (s), Error (km)
0.0000000000000,0.0006577820000
0.0100000000000,0.0006764020000
0.0300000000000,0.0006813740000
0.0700000000000,0.0006436370000
0.1500000000000,0.0006642600000
0.3100000000000,0.0006799050000
0.6300000000000,0.0007089270000
1.2700000000000,0.0006509360000
2.5500000000000,0.0006864220000
5.1100000000000,0.0006835790000
10.2300000000000,0.0006428440000
20.4700000000000,0.0007019770000
40.9500000000000,0.0006732930000
78.4473818157293,0.0006751090000
153.4421454471879,0.0006564830000
253.4421454471879,0.0006838240000
310.3610002452682,0.0006764220000
410.3610002452682,0.0006462380000
510.3610002452682,0.0006698800000
610.3610002452682,0.0006784190000
685.6051173182356,0.0006637320000
785.6051173182356,0.0006696770000
885.6051173182356,0.0006932460000
985.6051173182356,0.0006625080000
1085.6051173182354,0.0006602310000
1185.6051173182354,0.0006860500000
1187.7797644974937,0.0006704070000
1192.1290588560103,0.0006693180000
1200.8276475730434,0.0006610480000
1218.2248250071095,0.0006779780000
1253.0191798752419,0.0006507350000
1322.6078896115066,0.0006626120000
1422.6078896115066,0.0006546500000
1522.6078896115066,0.0006620280000
1622.6078896115066,0.0006561850000
1722.6078896115066,0.0006462470000
1794.9374999999995,0.0006633710000
1894.9374999999995,0.0006601880000
1994.9374999999995,0.0006429280000
2094.9374999999995,0.0006586380000
2194.9374999999995,0.0006577270000
2294.9374999999995,0.0006767760000
2394.9374999999995,0.0007164320000
2480.5426173182354,0.0006703910000
2580.5426173182354,0.0006511800000
2680.5426173182354,0.0006714030000
2780.5426173182354,0.0006693320000
2880.5426173182354,0.0006504830000
2980.5426173182354,0.0006683500000
3080.5426173182354,0.0006694650000
3180.5426173182354,0.0006570340000
3214.6308829270329,0.0006688560000
3282.8074141446277,0.0006794980000
3382.8074141446277,0.0006457610000
3482.8074141446277,0.0006655280000
3582.8074141446277,0.0006884450000
3682.8074141446277,0.0006638340000
3782.8074141446277,0.0006495210000
3882.8074141446277,0.0006615940000
3965.1191170729671,0.0006559120000
4065.1191170729671,0.0006463840000
4165.1191170729671,0.0006699820000
4265.1191170729671,0.0006633510000
4365.1191170729671,0.0006535440000
4465.1191170729671,-nan
4565.1191170729671,0.0000000000000
4665.1191170729671,-21787.7637620053320
