Time (s), X (km), Y (km), Z (km)
846019.1425023587653,-806.3195680818571,29456.8598015926109,22189.8559911185366
846521.3150258989772,-1563.8064918314158,29399.3996754818509,23490.3887083800000
846896.5575561075239,-2127.9847080182335,29320.1509625215112,24433.3331247968090
847128.4701938009821,-2475.6284285898837,29256.3516275023139,25003.8203974808057
847206.9172438717214,-2593.0187431933409,29232.2800466767367,25194.6770694890947
847206.9172438716050,-2593.0187431933409,29232.2800466767367,25194.6770694890947
847285.3642939423444,-2710.2991462986502,29206.9692999512336,25384.4656497021861
847517.2769316358026,-3056.3338485307577,29125.0103706548834,25939.3033775478325
847892.5194618443493,-3613.8718041264037,28970.4350692174776,26817.3931676033608
848394.6919853845611,-4354.8493867761972,28722.9318858453917,27954.7338954644001
849001.8471532865660,-5241.7508190650078,28365.0665311330376,29272.6187362704150
849687.4493712593103,-6229.8574858795437,27888.9527531002095,30686.3196718930922
850421.5345324929804,-7270.2681321058008,27300.6940259441180,32113.5654198262564
851172.0195929101901,-8313.2987641565087,26621.8209296447603,33481.5737968641988
851906.1047541438602,-9311.7423846436250,25887.8215573347552,34731.7867545183472
852591.7069721166044,-10223.5148788600745,25144.4403104843950,35821.9455597145206
853198.8621400186094,-11013.3842037216345,24442.6575823916501,36725.6132001034639
853701.0346635588212,-11653.7025193486879,23833.2411684958643,37429.6297186497322
854076.2771937673679,-12124.2742599517624,23361.5937711355655,37930.2465536874442
854308.1898314608261,-12411.6553026354923,23063.4043542571744,38228.8203558396272
854386.6368815315655,-12508.2616157426783,22961.4079174098006,38327.9508579570756
854386.6368815315655,-12508.2616157426783,22961.4079174098006,38327.9508579570756
854465.0839316023048,-12604.5607617624155,22858.8476099283580,38426.1400746150830
854696.9965692957630,-12887.4412624673969,22552.3955247274280,38710.9216973254879
855072.2390995043097,-13339.3625282865069,22046.4879384462402,39154.3694549062711
855574.4116230445215,-13932.7552529490604,21350.7332555975445,39714.4483808073637
856181.5667909465265,-14632.3819735544785,20482.3549123925768,40340.9159487098877
856867.1690089192707,-15398.3391136202081,19468.2115917799674,40982.0609151054596
857601.2541701529408,-16189.3684701860002,18345.6436723272927,41591.1625851680947
858351.7392305701505,-16966.0722859125635,17161.7538390576519,42131.6755983908151
859085.8243918038206,-17693.6185558192483,15971.1413374922849,42580.4221789454532
859771.4266097765649,-18343.5945298630795,14832.4432904690184,42928.4354449696330
860378.5817776785698,-18894.8081489946744,13804.2250500822120,43179.4812836937563
860880.7543012187816,-19333.0262112413584,12940.7955387651600,43346.6449580952249
861255.9968314273283,-19649.8410700528002,12288.4328769131243,43447.6641042193005
861487.9094691207865,-19841.0334117089915,11882.3420978526265,43499.8856592385928
861566.3565191915259,-19904.9027339382264,11744.4913987657201,43515.7849053307800
861566.3565191915259,-19904.9027339382264,11744.4913987657201,43515.7849053307800
861644.8035692622652,-19968.3639176592515,11606.3998854450329,43530.7918367119928
861876.7162069557235,-20153.5760256091417,11196.7805308365641,43569.9387466768749
